5.001	3.2903160999739E-195
5.002	3.6245937896087E-195
5.003	3.9927906720144E-195
5.004	4.3983443064616E-195
5.005	4.8450402044846E-195
5.006	5.3370470063377E-195
5.007	5.878955209228E-195
5.008	6.4758198055125E-195
5.009	7.1332072250909E-195
5.01	7.8572470159689E-195
5.011	8.6546887406479E-195
5.012	9.5329646140723E-195
5.013	1.0500258461818E-194
5.014	1.156558163546E-194
5.015	1.2738856586134E-194
5.016	1.4031008867863E-194
5.017	1.5454068419925E-194
5.018	1.702128106286E-194
5.019	1.8747231236856E-194
5.02	2.0647977114703E-194
5.021	2.2741199335332E-194
5.022	2.5046364729306E-194
5.023	2.7584906545594E-194
5.024	3.0380422840546E-194
5.025	3.3458894857129E-194
5.026	3.6848927406233E-194
5.027	4.0582013463897E-194
5.028	4.4692825420993E-194
5.029	4.9219535666742E-194
5.03	5.4204169456564E-194
5.031	5.9692993311623E-194
5.032	6.5736942523424E-194
5.033	7.2392091695363E-194
5.034	7.9720172648898E-194
5.035	8.7789144455785E-194
5.036	9.6673820835963E-194
5.037	1.0645656068751E-193
5.038	1.1722802809279E-193
5.039	1.2908802878251E-193
5.04	1.4214643073994E-193
5.041	1.5652417739821E-193
5.042	1.7235440273175E-193
5.043	1.8978365847681E-193
5.044	2.0897326474139E-193
5.045	2.3010079639555E-193
5.046	2.5336171887539E-193
5.047	2.7897118840085E-193
5.048	3.0716603311151E-193
5.049	3.3820693328041E-193
5.05	3.7238082058452E-193
5.051	4.100035184137E-193
5.052	4.5142264740504E-193
5.053	4.9702082280944E-193
5.054	5.47219172966E-193
5.055	6.0248121109383E-193
5.056	6.6331709583325E-193
5.057	7.3028831952135E-193
5.058	8.0401286709153E-193
5.059	8.8517089277698E-193
5.06	9.7451096652736E-193
5.061	1.0728569472451E-192
5.062	1.1811155456563E-192
5.063	1.3002846459318E-192
5.064	1.4314624620814E-192
5.065	1.5758576127527E-192
5.066	1.73480020644E-192
5.067	1.909754038313E-192
5.068	2.1023300099853E-192
5.069	2.3143008947069E-192
5.07	2.5476175826822E-192
5.071	2.80442695471E-192
5.072	3.0870915471502E-192
5.073	3.3982111875187E-192
5.074	3.7406467979345E-192
5.075	4.1175465833763E-192
5.076	4.5323748433516E-192
5.077	4.9889436694658E-192
5.078	5.4914478175842E-192
5.079	6.0445030721302E-192
5.08	6.6531884517757E-192
5.081	7.3230926406924E-192
5.082	8.0603650678685E-192
5.083	8.8717720992053E-192
5.084	9.7647588535232E-192
5.085	1.0747517204617E-191
5.086	1.1829060587613E-191
5.087	1.3019306289651E-191
5.088	1.4329165972689E-191
5.089	1.5770645250947E-191
5.09	1.7356953227533E-191
5.091	1.9102622985052E-191
5.092	2.1023644124203E-191
5.093	2.3137608553647E-191
5.094	2.5463870854149E-191
5.095	2.8023724672287E-191
5.096	3.0840596743898E-191
5.097	3.3940260306946E-191
5.098	3.7351069839184E-191
5.099	4.1104219248643E-191
5.1	4.5234025857079E-191
5.101	4.9778242750005E-191
